Edad,Sexo,Valor,Data,Tipo
76 años,Mujeres,24832,Absolutos,entre50001y100000
77 años,Mujeres,23982,Absolutos,entre50001y100000
78 años,Mujeres,19705,Absolutos,entre50001y100000
79 años,Mujeres,17546,Absolutos,entre50001y100000
80 años,Mujeres,21209,Absolutos,entre50001y100000
81 años,Mujeres,14000,Absolutos,entre50001y100000
82 años,Mujeres,15306,Absolutos,entre50001y100000
83 años,Mujeres,16086,Absolutos,entre50001y100000
84 años,Mujeres,16458,Absolutos,entre50001y100000
85 años,Mujeres,15294,Absolutos,entre50001y100000
86 años,Mujeres,14070,Absolutos,entre50001y100000
87 años,Mujeres,13061,Absolutos,entre50001y100000
88 años,Mujeres,11931,Absolutos,entre50001y100000
89 años,Mujeres,10063,Absolutos,entre50001y100000
90 años,Mujeres,8964,Absolutos,entre50001y100000
91 años,Mujeres,7346,Absolutos,entre50001y100000
92 años,Mujeres,6123,Absolutos,entre50001y100000
93 años,Mujeres,4755,Absolutos,entre50001y100000
94 años,Mujeres,3718,Absolutos,entre50001y100000
95 años,Mujeres,2808,Absolutos,entre50001y100000
96 años,Mujeres,2095,Absolutos,entre50001y100000
97 años,Mujeres,1558,Absolutos,entre50001y100000
98 años,Mujeres,1070,Absolutos,entre50001y100000
99 años,Mujeres,748,Absolutos,entre50001y100000
100 y más años,Mujeres,1310,Absolutos,entre50001y100000
0 años,Mujeres,12979,Absolutos,entre5001y10000
1 año,Mujeres,14538,Absolutos,entre5001y10000
2 años,Mujeres,15294,Absolutos,entre5001y10000
3 años,Mujeres,16250,Absolutos,entre5001y10000
4 años,Mujeres,17692,Absolutos,entre5001y10000
5 años,Mujeres,17939,Absolutos,entre5001y10000
6 años,Mujeres,18592,Absolutos,entre5001y10000
7 años,Mujeres,18431,Absolutos,entre5001y10000
8 años,Mujeres,19598,Absolutos,entre5001y10000
9 años,Mujeres,19964,Absolutos,entre5001y10000
10 años,Mujeres,20858,Absolutos,entre5001y10000
11 años,Mujeres,21294,Absolutos,entre5001y10000
12 años,Mujeres,21913,Absolutos,entre5001y10000
13 años,Mujeres,21047,Absolutos,entre5001y10000
14 años,Mujeres,21205,Absolutos,entre5001y10000
15 años,Mujeres,20763,Absolutos,entre5001y10000
16 años,Mujeres,20441,Absolutos,entre5001y10000
17 años,Mujeres,19911,Absolutos,entre5001y10000
18 años,Mujeres,19318,Absolutos,entre5001y10000
19 años,Mujeres,19271,Absolutos,entre5001y10000
20 años,Mujeres,19431,Absolutos,entre5001y10000
21 años,Mujeres,18752,Absolutos,entre5001y10000
22 años,Mujeres,18298,Absolutos,entre5001y10000
23 años,Mujeres,18504,Absolutos,entre5001y10000
24 años,Mujeres,18327,Absolutos,entre5001y10000
25 años,Mujeres,18190,Absolutos,entre5001y10000
26 años,Mujeres,18344,Absolutos,entre5001y10000
27 años,Mujeres,19034,Absolutos,entre5001y10000
28 años,Mujeres,19547,Absolutos,entre5001y10000
29 años,Mujeres,19818,Absolutos,entre5001y10000
30 años,Mujeres,20342,Absolutos,entre5001y10000
31 años,Mujeres,20939,Absolutos,entre5001y10000
32 años,Mujeres,21728,Absolutos,entre5001y10000
33 años,Mujeres,22010,Absolutos,entre5001y10000
34 años,Mujeres,22801,Absolutos,entre5001y10000
35 años,Mujeres,23662,Absolutos,entre5001y10000
36 años,Mujeres,24656,Absolutos,entre5001y10000
37 años,Mujeres,25998,Absolutos,entre5001y10000
38 años,Mujeres,27437,Absolutos,entre5001y10000
39 años,Mujeres,29120,Absolutos,entre5001y10000
40 años,Mujeres,30176,Absolutos,entre5001y10000
41 años,Mujeres,31496,Absolutos,entre5001y10000
42 años,Mujeres,32812,Absolutos,entre5001y10000
43 años,Mujeres,33103,Absolutos,entre5001y10000
44 años,Mujeres,33181,Absolutos,entre5001y10000
45 años,Mujeres,32736,Absolutos,entre5001y10000
46 años,Mujeres,32988,Absolutos,entre5001y10000
47 años,Mujeres,32103,Absolutos,entre5001y10000
48 años,Mujeres,31698,Absolutos,entre5001y10000
49 años,Mujeres,31308,Absolutos,entre5001y10000
50 años,Mujeres,30820,Absolutos,entre5001y10000
51 años,Mujeres,30667,Absolutos,entre5001y10000
52 años,Mujeres,30484,Absolutos,entre5001y10000
53 años,Mujeres,30819,Absolutos,entre5001y10000
54 años,Mujeres,29655,Absolutos,entre5001y10000
55 años,Mujeres,29293,Absolutos,entre5001y10000
56 años,Mujeres,29687,Absolutos,entre5001y10000
57 años,Mujeres,28097,Absolutos,entre5001y10000
58 años,Mujeres,27139,Absolutos,entre5001y10000
59 años,Mujeres,26596,Absolutos,entre5001y10000
60 años,Mujeres,26779,Absolutos,entre5001y10000
61 años,Mujeres,25487,Absolutos,entre5001y10000
62 años,Mujeres,24865,Absolutos,entre5001y10000
63 años,Mujeres,23843,Absolutos,entre5001y10000
64 años,Mujeres,22042,Absolutos,entre5001y10000
65 años,Mujeres,21261,Absolutos,entre5001y10000
66 años,Mujeres,20072,Absolutos,entre5001y10000
67 años,Mujeres,19890,Absolutos,entre5001y10000
68 años,Mujeres,19588,Absolutos,entre5001y10000
69 años,Mujeres,18235,Absolutos,entre5001y10000
70 años,Mujeres,17606,Absolutos,entre5001y10000
71 años,Mujeres,18096,Absolutos,entre5001y10000
72 años,Mujeres,19018,Absolutos,entre5001y10000
73 años,Mujeres,17037,Absolutos,entre5001y10000
74 años,Mujeres,16410,Absolutos,entre5001y10000
75 años,Mujeres,17032,Absolutos,entre5001y10000
76 años,Mujeres,16139,Absolutos,entre5001y10000
77 años,Mujeres,15765,Absolutos,entre5001y10000
78 años,Mujeres,13505,Absolutos,entre5001y10000
79 años,Mujeres,12257,Absolutos,entre5001y10000
80 años,Mujeres,15054,Absolutos,entre5001y10000
81 años,Mujeres,9457,Absolutos,entre5001y10000
82 años,Mujeres,10660,Absolutos,entre5001y10000
83 años,Mujeres,11968,Absolutos,entre5001y10000
84 años,Mujeres,12683,Absolutos,entre5001y10000
85 años,Mujeres,11913,Absolutos,entre5001y10000
86 años,Mujeres,11018,Absolutos,entre5001y10000
87 años,Mujeres,10573,Absolutos,entre5001y10000
88 años,Mujeres,9448,Absolutos,entre5001y10000
89 años,Mujeres,8057,Absolutos,entre5001y10000
90 años,Mujeres,7296,Absolutos,entre5001y10000
91 años,Mujeres,5904,Absolutos,entre5001y10000
92 años,Mujeres,4863,Absolutos,entre5001y10000
93 años,Mujeres,3759,Absolutos,entre5001y10000
94 años,Mujeres,2995,Absolutos,entre5001y10000
95 años,Mujeres,2289,Absolutos,entre5001y10000
96 años,Mujeres,1703,Absolutos,entre5001y10000
97 años,Mujeres,1214,Absolutos,entre5001y10000
98 años,Mujeres,895,Absolutos,entre5001y10000
99 años,Mujeres,575,Absolutos,entre5001y10000
100 y más años,Mujeres,1045,Absolutos,entre5001y10000
0 años,Mujeres,27117,Absolutos,500001ymas
1 año,Mujeres,28576,Absolutos,500001ymas
2 años,Mujeres,29183,Absolutos,500001ymas
3 años,Mujeres,30404,Absolutos,500001ymas
4 años,Mujeres,31826,Absolutos,500001ymas
5 años,Mujeres,32629,Absolutos,500001ymas
6 años,Mujeres,32639,Absolutos,500001ymas
7 años,Mujeres,32185,Absolutos,500001ymas
8 años,Mujeres,33506,Absolutos,500001ymas
9 años,Mujeres,34270,Absolutos,500001ymas
10 años,Mujeres,34392,Absolutos,500001ymas
11 años,Mujeres,34622,Absolutos,500001ymas
12 años,Mujeres,36325,Absolutos,500001ymas
13 años,Mujeres,34839,Absolutos,500001ymas
14 años,Mujeres,34898,Absolutos,500001ymas
15 años,Mujeres,35089,Absolutos,500001ymas
16 años,Mujeres,34852,Absolutos,500001ymas
17 años,Mujeres,34741,Absolutos,500001ymas
18 años,Mujeres,34440,Absolutos,500001ymas
19 años,Mujeres,35423,Absolutos,500001ymas
20 años,Mujeres,36777,Absolutos,500001ymas
21 años,Mujeres,37346,Absolutos,500001ymas
22 años,Mujeres,37678,Absolutos,500001ymas
23 años,Mujeres,40828,Absolutos,500001ymas
24 años,Mujeres,42391,Absolutos,500001ymas
25 años,Mujeres,44670,Absolutos,500001ymas
26 años,Mujeres,47896,Absolutos,500001ymas
27 años,Mujeres,50432,Absolutos,500001ymas
28 años,Mujeres,52281,Absolutos,500001ymas
29 años,Mujeres,51739,Absolutos,500001ymas
30 años,Mujeres,52114,Absolutos,500001ymas
31 años,Mujeres,52656,Absolutos,500001ymas
32 años,Mujeres,52298,Absolutos,500001ymas
33 años,Mujeres,51938,Absolutos,500001ymas
34 años,Mujeres,52670,Absolutos,500001ymas
35 años,Mujeres,53631,Absolutos,500001ymas
36 años,Mujeres,54881,Absolutos,500001ymas
37 años,Mujeres,54911,Absolutos,500001ymas
38 años,Mujeres,57157,Absolutos,500001ymas
39 años,Mujeres,57983,Absolutos,500001ymas
40 años,Mujeres,59348,Absolutos,500001ymas
41 años,Mujeres,60213,Absolutos,500001ymas
42 años,Mujeres,62242,Absolutos,500001ymas
43 años,Mujeres,62697,Absolutos,500001ymas
44 años,Mujeres,64347,Absolutos,500001ymas
45 años,Mujeres,63347,Absolutos,500001ymas
46 años,Mujeres,63463,Absolutos,500001ymas
47 años,Mujeres,61886,Absolutos,500001ymas
48 años,Mujeres,61696,Absolutos,500001ymas
49 años,Mujeres,60734,Absolutos,500001ymas
50 años,Mujeres,59574,Absolutos,500001ymas
51 años,Mujeres,59188,Absolutos,500001ymas
52 años,Mujeres,59439,Absolutos,500001ymas
53 años,Mujeres,59699,Absolutos,500001ymas
54 años,Mujeres,59403,Absolutos,500001ymas
55 años,Mujeres,59834,Absolutos,500001ymas
56 años,Mujeres,60216,Absolutos,500001ymas
57 años,Mujeres,57791,Absolutos,500001ymas
58 años,Mujeres,55860,Absolutos,500001ymas
59 años,Mujeres,53904,Absolutos,500001ymas
60 años,Mujeres,53868,Absolutos,500001ymas
61 años,Mujeres,52756,Absolutos,500001ymas
62 años,Mujeres,51312,Absolutos,500001ymas
63 años,Mujeres,50898,Absolutos,500001ymas
64 años,Mujeres,47253,Absolutos,500001ymas
65 años,Mujeres,46208,Absolutos,500001ymas
66 años,Mujeres,43849,Absolutos,500001ymas
67 años,Mujeres,43327,Absolutos,500001ymas
68 años,Mujeres,43231,Absolutos,500001ymas
69 años,Mujeres,40882,Absolutos,500001ymas
70 años,Mujeres,40264,Absolutos,500001ymas
71 años,Mujeres,42389,Absolutos,500001ymas
72 años,Mujeres,43735,Absolutos,500001ymas
73 años,Mujeres,40477,Absolutos,500001ymas
74 años,Mujeres,39049,Absolutos,500001ymas
75 años,Mujeres,40445,Absolutos,500001ymas
76 años,Mujeres,38944,Absolutos,500001ymas
77 años,Mujeres,37904,Absolutos,500001ymas
78 años,Mujeres,32301,Absolutos,500001ymas
79 años,Mujeres,29705,Absolutos,500001ymas
80 años,Mujeres,36622,Absolutos,500001ymas
81 años,Mujeres,23581,Absolutos,500001ymas
82 años,Mujeres,25956,Absolutos,500001ymas
83 años,Mujeres,28202,Absolutos,500001ymas
84 años,Mujeres,29407,Absolutos,500001ymas
85 años,Mujeres,27061,Absolutos,500001ymas
86 años,Mujeres,25319,Absolutos,500001ymas
87 años,Mujeres,24161,Absolutos,500001ymas
88 años,Mujeres,21917,Absolutos,500001ymas
89 años,Mujeres,19106,Absolutos,500001ymas
90 años,Mujeres,17145,Absolutos,500001ymas
91 años,Mujeres,14147,Absolutos,500001ymas
92 años,Mujeres,11860,Absolutos,500001ymas
93 años,Mujeres,9413,Absolutos,500001ymas
94 años,Mujeres,7632,Absolutos,500001ymas
95 años,Mujeres,5776,Absolutos,500001ymas
96 años,Mujeres,4401,Absolutos,500001ymas
97 años,Mujeres,3083,Absolutos,500001ymas
98 años,Mujeres,2287,Absolutos,500001ymas
99 años,Mujeres,1491,Absolutos,500001ymas
100 y más años,Mujeres,3114,Absolutos,500001ymas
0 años,Mujeres,6289,Absolutos,entre0y2000
1 año,Mujeres,7072,Absolutos,entre0y2000
2 años,Mujeres,7502,Absolutos,entre0y2000
3 años,Mujeres,7894,Absolutos,entre0y2000
4 años,Mujeres,8243,Absolutos,entre0y2000
5 años,Mujeres,8731,Absolutos,entre0y2000
6 años,Mujeres,8610,Absolutos,entre0y2000
7 años,Mujeres,8699,Absolutos,entre0y2000
8 años,Mujeres,9209,Absolutos,entre0y2000
9 años,Mujeres,9667,Absolutos,entre0y2000
10 años,Mujeres,9888,Absolutos,entre0y2000
11 años,Mujeres,9835,Absolutos,entre0y2000
12 años,Mujeres,10437,Absolutos,entre0y2000
13 años,Mujeres,10084,Absolutos,entre0y2000
14 años,Mujeres,10075,Absolutos,entre0y2000
15 años,Mujeres,10211,Absolutos,entre0y2000
16 años,Mujeres,9990,Absolutos,entre0y2000
17 años,Mujeres,10149,Absolutos,entre0y2000
18 años,Mujeres,9781,Absolutos,entre0y2000
19 años,Mujeres,10297,Absolutos,entre0y2000
20 años,Mujeres,10571,Absolutos,entre0y2000
21 años,Mujeres,10713,Absolutos,entre0y2000
22 años,Mujeres,10522,Absolutos,entre0y2000
23 años,Mujeres,11079,Absolutos,entre0y2000
24 años,Mujeres,10832,Absolutos,entre0y2000
25 años,Mujeres,11001,Absolutos,entre0y2000
26 años,Mujeres,11156,Absolutos,entre0y2000
27 años,Mujeres,11587,Absolutos,entre0y2000
28 años,Mujeres,11888,Absolutos,entre0y2000
29 años,Mujeres,11953,Absolutos,entre0y2000
30 años,Mujeres,12142,Absolutos,entre0y2000
31 años,Mujeres,12249,Absolutos,entre0y2000
32 años,Mujeres,12586,Absolutos,entre0y2000
33 años,Mujeres,12623,Absolutos,entre0y2000
34 años,Mujeres,12887,Absolutos,entre0y2000
35 años,Mujeres,13109,Absolutos,entre0y2000
36 años,Mujeres,13506,Absolutos,entre0y2000
37 años,Mujeres,13855,Absolutos,entre0y2000
38 años,Mujeres,14424,Absolutos,entre0y2000
39 años,Mujeres,15096,Absolutos,entre0y2000
40 años,Mujeres,15809,Absolutos,entre0y2000
41 años,Mujeres,16138,Absolutos,entre0y2000
42 años,Mujeres,16990,Absolutos,entre0y2000
43 años,Mujeres,16866,Absolutos,entre0y2000
44 años,Mujeres,17688,Absolutos,entre0y2000
45 años,Mujeres,17777,Absolutos,entre0y2000
46 años,Mujeres,17629,Absolutos,entre0y2000
47 años,Mujeres,17768,Absolutos,entre0y2000
48 años,Mujeres,17819,Absolutos,entre0y2000
49 años,Mujeres,18199,Absolutos,entre0y2000
50 años,Mujeres,18531,Absolutos,entre0y2000
51 años,Mujeres,18987,Absolutos,entre0y2000
52 años,Mujeres,19418,Absolutos,entre0y2000
53 años,Mujeres,19687,Absolutos,entre0y2000
54 años,Mujeres,20011,Absolutos,entre0y2000
55 años,Mujeres,20095,Absolutos,entre0y2000
56 años,Mujeres,20987,Absolutos,entre0y2000
57 años,Mujeres,20255,Absolutos,entre0y2000
58 años,Mujeres,19747,Absolutos,entre0y2000
59 años,Mujeres,20025,Absolutos,entre0y2000
60 años,Mujeres,19951,Absolutos,entre0y2000
61 años,Mujeres,19034,Absolutos,entre0y2000
62 años,Mujeres,18348,Absolutos,entre0y2000
63 años,Mujeres,17998,Absolutos,entre0y2000
64 años,Mujeres,16824,Absolutos,entre0y2000
65 años,Mujeres,15946,Absolutos,entre0y2000
66 años,Mujeres,15606,Absolutos,entre0y2000
67 años,Mujeres,15480,Absolutos,entre0y2000
68 años,Mujeres,15689,Absolutos,entre0y2000
69 años,Mujeres,14911,Absolutos,entre0y2000
70 años,Mujeres,14782,Absolutos,entre0y2000
71 años,Mujeres,15501,Absolutos,entre0y2000
72 años,Mujeres,16333,Absolutos,entre0y2000
73 años,Mujeres,15170,Absolutos,entre0y2000
74 años,Mujeres,14604,Absolutos,entre0y2000
75 años,Mujeres,15728,Absolutos,entre0y2000
76 años,Mujeres,14880,Absolutos,entre0y2000
77 años,Mujeres,15354,Absolutos,entre0y2000
78 años,Mujeres,13641,Absolutos,entre0y2000
79 años,Mujeres,12932,Absolutos,entre0y2000
80 años,Mujeres,15727,Absolutos,entre0y2000
81 años,Mujeres,10049,Absolutos,entre0y2000
82 años,Mujeres,11402,Absolutos,entre0y2000
83 años,Mujeres,13370,Absolutos,entre0y2000
84 años,Mujeres,15215,Absolutos,entre0y2000
85 años,Mujeres,14003,Absolutos,entre0y2000
86 años,Mujeres,13402,Absolutos,entre0y2000
87 años,Mujeres,13097,Absolutos,entre0y2000
88 años,Mujeres,11875,Absolutos,entre0y2000
89 años,Mujeres,10364,Absolutos,entre0y2000
90 años,Mujeres,9424,Absolutos,entre0y2000
91 años,Mujeres,7837,Absolutos,entre0y2000
92 años,Mujeres,6690,Absolutos,entre0y2000
93 años,Mujeres,4936,Absolutos,entre0y2000
94 años,Mujeres,4359,Absolutos,entre0y2000
95 años,Mujeres,3216,Absolutos,entre0y2000
96 años,Mujeres,2398,Absolutos,entre0y2000
97 años,Mujeres,1829,Absolutos,entre0y2000
98 años,Mujeres,1299,Absolutos,entre0y2000
99 años,Mujeres,903,Absolutos,entre0y2000
100 y más años,Mujeres,1653,Absolutos,entre0y2000
0 años,Hombres,0.348349957297764,Porcentajes,nacional
1 año,Hombres,0.389063171261806,Porcentajes,nacional
2 años,Hombres,0.406680520949335,Porcentajes,nacional
3 años,Hombres,0.438903725594626,Porcentajes,nacional
4 años,Hombres,0.46275721188094,Porcentajes,nacional
5 años,Hombres,0.475054324558136,Porcentajes,nacional
6 años,Hombres,0.485019480909899,Porcentajes,nacional
7 años,Hombres,0.479040809172384,Porcentajes,nacional
8 años,Hombres,0.508651378586103,Porcentajes,nacional
9 años,Hombres,0.522573474404099,Porcentajes,nacional
10 años,Hombres,0.534191048676961,Porcentajes,nacional
11 años,Hombres,0.545331679846159,Porcentajes,nacional
12 años,Hombres,0.56952493533464,Porcentajes,nacional
13 años,Hombres,0.548218662880723,Porcentajes,nacional
14 años,Hombres,0.545833947362407,Porcentajes,nacional
15 años,Hombres,0.533853389842509,Porcentajes,nacional
16 años,Hombres,0.532779212675409,Porcentajes,nacional
17 años,Hombres,0.5252451999317,Porcentajes,nacional
18 años,Hombres,0.516734086935796,Porcentajes,nacional
19 años,Hombres,0.519853210419046,Porcentajes,nacional
20 años,Hombres,0.528054099360797,Porcentajes,nacional
21 años,Hombres,0.516071431473184,Porcentajes,nacional
22 años,Hombres,0.507281749938857,Porcentajes,nacional
23 años,Hombres,0.515501632190047,Porcentajes,nacional
24 años,Hombres,0.512485916724848,Porcentajes,nacional
25 años,Hombres,0.519692822472681,Porcentajes,nacional
26 años,Hombres,0.529850022286538,Porcentajes,nacional
27 años,Hombres,0.549531311599655,Porcentajes,nacional
28 años,Hombres,0.564719628046846,Porcentajes,nacional
29 años,Hombres,0.56467742069254,Porcentajes,nacional
30 años,Hombres,0.571327189363527,Porcentajes,nacional
31 años,Hombres,0.580000800673511,Porcentajes,nacional
32 años,Hombres,0.590293064021149,Porcentajes,nacional
33 años,Hombres,0.597362795867486,Porcentajes,nacional
34 años,Hombres,0.609769647665879,Porcentajes,nacional
35 años,Hombres,0.630793130845943,Porcentajes,nacional
36 años,Hombres,0.65561105517816,Porcentajes,nacional
37 años,Hombres,0.678202541570709,Porcentajes,nacional
38 años,Hombres,0.718259431175285,Porcentajes,nacional
39 años,Hombres,0.75152304710423,Porcentajes,nacional
40 años,Hombres,0.789351388401423,Porcentajes,nacional
41 años,Hombres,0.810870807994588,Porcentajes,nacional
42 años,Hombres,0.848637948628036,Porcentajes,nacional
43 años,Hombres,0.862045114723493,Porcentajes,nacional
44 años,Hombres,0.874048886288259,Porcentajes,nacional
45 años,Hombres,0.868566150963846,Porcentajes,nacional
46 años,Hombres,0.859451472801359,Porcentajes,nacional
47 años,Hombres,0.837471993046254,Porcentajes,nacional
48 años,Hombres,0.83058586319115,Porcentajes,nacional
49 años,Hombres,0.814403563550041,Porcentajes,nacional
50 años,Hombres,0.80064607641384,Porcentajes,nacional
51 años,Hombres,0.787057418694865,Porcentajes,nacional
52 años,Hombres,0.77700784763449,Porcentajes,nacional
53 años,Hombres,0.777064827562804,Porcentajes,nacional
54 años,Hombres,0.756163745710229,Porcentajes,nacional
55 años,Hombres,0.744478639670477,Porcentajes,nacional
56 años,Hombres,0.750484746188291,Porcentajes,nacional
57 años,Hombres,0.711265672566699,Porcentajes,nacional
58 años,Hombres,0.682486588032818,Porcentajes,nacional
59 años,Hombres,0.662528840548994,Porcentajes,nacional
60 años,Hombres,0.661000934323099,Porcentajes,nacional
61 años,Hombres,0.639285250532409,Porcentajes,nacional
62 años,Hombres,0.620099897632393,Porcentajes,nacional
63 años,Hombres,0.59962722042603,Porcentajes,nacional
64 años,Hombres,0.554463240950369,Porcentajes,nacional
65 años,Hombres,0.534030660730596,Porcentajes,nacional
66 años,Hombres,0.503244616499442,Porcentajes,nacional
67 años,Hombres,0.501921415941933,Porcentajes,nacional
68 años,Hombres,0.495229439916639,Porcentajes,nacional
69 años,Hombres,0.457046556843271,Porcentajes,nacional
70 años,Hombres,0.439264598473947,Porcentajes,nacional
71 años,Hombres,0.447463377047983,Porcentajes,nacional
